filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
SHUF00000.jpg,291860,"{}",3,0,"{""name"":""point"",""cx"":1826,""cy"":1232}","{}"
SHUF00000.jpg,291860,"{}",3,1,"{""name"":""point"",""cx"":1747,""cy"":842}","{}"
SHUF00000.jpg,291860,"{}",3,2,"{""name"":""point"",""cx"":918,""cy"":1146}","{}"
SHUF00001.jpg,557918,"{}",3,0,"{""name"":""point"",""cx"":701,""cy"":1676}","{}"
SHUF00001.jpg,557918,"{}",3,1,"{""name"":""point"",""cx"":760,""cy"":1094}","{}"
SHUF00001.jpg,557918,"{}",3,2,"{""name"":""point"",""cx"":1955,""cy"":1671}","{}"
SHUF00002.jpg,423396,"{}",3,0,"{""name"":""point"",""cx"":759,""cy"":911}","{}"
SHUF00002.jpg,423396,"{}",3,1,"{""name"":""point"",""cx"":744,""cy"":1268}","{}"
SHUF00002.jpg,423396,"{}",3,2,"{""name"":""point"",""cx"":1756,""cy"":1294}","{}"
SHUF00003.jpg,177753,"{}",3,0,"{""name"":""point"",""cx"":466,""cy"":856}","{}"
SHUF00003.jpg,177753,"{}",3,1,"{""name"":""point"",""cx"":680,""cy"":1128}","{}"
SHUF00003.jpg,177753,"{}",3,2,"{""name"":""point"",""cx"":1339,""cy"":1114}","{}"
SHUF00004.jpg,516597,"{}",3,0,"{""name"":""point"",""cx"":2528,""cy"":1261}","{}"
SHUF00004.jpg,516597,"{}",3,1,"{""name"":""point"",""cx"":2578,""cy"":1839}","{}"
SHUF00004.jpg,516597,"{}",3,2,"{""name"":""point"",""cx"":1437,""cy"":1684}","{}"
SHUF00005.jpg,461866,"{}",3,0,"{""name"":""point"",""cx"":870,""cy"":1208}","{}"
SHUF00005.jpg,461866,"{}",3,1,"{""name"":""point"",""cx"":633,""cy"":1635}","{}"
SHUF00005.jpg,461866,"{}",3,2,"{""name"":""point"",""cx"":1809,""cy"":1450}","{}"
SHUF00006.jpg,344899,"{}",3,0,"{""name"":""point"",""cx"":377,""cy"":1099}","{}"
SHUF00006.jpg,344899,"{}",3,1,"{""name"":""point"",""cx"":772,""cy"":1168}","{}"
SHUF00006.jpg,344899,"{}",3,2,"{""name"":""point"",""cx"":1479,""cy"":1255}","{}"
SHUF00007.jpg,305573,"{}",3,0,"{""name"":""point"",""cx"":571,""cy"":738}","{}"
SHUF00007.jpg,305573,"{}",3,1,"{""name"":""point"",""cx"":512,""cy"":1105}","{}"
SHUF00007.jpg,305573,"{}",3,2,"{""name"":""point"",""cx"":1462,""cy"":1183}","{}"
SHUF00008.jpg,457525,"{}",3,0,"{""name"":""point"",""cx"":1890,""cy"":1632}","{}"
SHUF00008.jpg,457525,"{}",3,1,"{""name"":""point"",""cx"":2253,""cy"":1895}","{}"
SHUF00008.jpg,457525,"{}",3,2,"{""name"":""point"",""cx"":1064,""cy"":1587}","{}"
SHUF00009.jpg,296192,"{}",3,0,"{""name"":""point"",""cx"":1743,""cy"":812}","{}"
SHUF00009.jpg,296192,"{}",3,1,"{""name"":""point"",""cx"":1773,""cy"":1183}","{}"
SHUF00009.jpg,296192,"{}",3,2,"{""name"":""point"",""cx"":864,""cy"":1035}","{}"
SHUF00010.jpg,267872,"{}",3,0,"{""name"":""point"",""cx"":651,""cy"":912}","{}"
SHUF00010.jpg,267872,"{}",3,1,"{""name"":""point"",""cx"":609,""cy"":1186}","{}"
SHUF00010.jpg,267872,"{}",3,2,"{""name"":""point"",""cx"":1409,""cy"":1134}","{}"
SHUF00011.jpg,195560,"{}",3,0,"{""name"":""point"",""cx"":1757,""cy"":841}","{}"
SHUF00011.jpg,195560,"{}",3,1,"{""name"":""point"",""cx"":1761,""cy"":1136}","{}"
SHUF00011.jpg,195560,"{}",3,2,"{""name"":""point"",""cx"":780,""cy"":1118}","{}"
SHUF00012.jpg,309041,"{}",3,0,"{""name"":""point"",""cx"":260,""cy"":971}","{}"
SHUF00012.jpg,309041,"{}",3,1,"{""name"":""point"",""cx"":282,""cy"":1283}","{}"
SHUF00012.jpg,309041,"{}",3,2,"{""name"":""point"",""cx"":1105,""cy"":1187}","{}"
SHUF00013.jpg,209969,"{}",3,0,"{""name"":""point"",""cx"":587,""cy"":870}","{}"
SHUF00013.jpg,209969,"{}",3,1,"{""name"":""point"",""cx"":569,""cy"":1235}","{}"
SHUF00013.jpg,209969,"{}",3,2,"{""name"":""point"",""cx"":1450,""cy"":1142}","{}"
SHUF00014.jpg,147316,"{}",3,0,"{""name"":""point"",""cx"":341,""cy"":859}","{}"
SHUF00014.jpg,147316,"{}",3,1,"{""name"":""point"",""cx"":649,""cy"":865}","{}"
SHUF00014.jpg,147316,"{}",3,2,"{""name"":""point"",""cx"":1194,""cy"":966}","{}"
SHUF00015.jpg,232093,"{}",3,0,"{""name"":""point"",""cx"":1748,""cy"":878}","{}"
SHUF00015.jpg,232093,"{}",3,1,"{""name"":""point"",""cx"":1820,""cy"":1173}","{}"
SHUF00015.jpg,232093,"{}",3,2,"{""name"":""point"",""cx"":859,""cy"":1153}","{}"
SHUF00016.jpg,290284,"{}",3,0,"{""name"":""point"",""cx"":1897,""cy"":1290}","{}"
SHUF00016.jpg,290284,"{}",3,1,"{""name"":""point"",""cx"":1901,""cy"":1615}","{}"
SHUF00016.jpg,290284,"{}",3,2,"{""name"":""point"",""cx"":1109,""cy"":1311}","{}"
SHUF00017.jpg,484592,"{}",3,0,"{""name"":""point"",""cx"":1772,""cy"":864}","{}"
SHUF00017.jpg,484592,"{}",3,1,"{""name"":""point"",""cx"":1787,""cy"":1179}","{}"
SHUF00017.jpg,484592,"{}",3,2,"{""name"":""point"",""cx"":875,""cy"":1164}","{}"
SHUF00018.jpg,241556,"{}",3,0,"{""name"":""point"",""cx"":571,""cy"":844}","{}"
SHUF00018.jpg,241556,"{}",3,1,"{""name"":""point"",""cx"":632,""cy"":1172}","{}"
SHUF00018.jpg,241556,"{}",3,2,"{""name"":""point"",""cx"":1425,""cy"":1165}","{}"
SHUF00019.jpg,315224,"{}",3,0,"{""name"":""point"",""cx"":1772,""cy"":1053}","{}"
SHUF00019.jpg,315224,"{}",3,1,"{""name"":""point"",""cx"":2132,""cy"":1046}","{}"
SHUF00019.jpg,315224,"{}",3,2,"{""name"":""point"",""cx"":1111,""cy"":1147}","{}"
SHUF00020.jpg,579869,"{}",3,0,"{""name"":""point"",""cx"":857,""cy"":1109}","{}"
SHUF00020.jpg,579869,"{}",3,1,"{""name"":""point"",""cx"":822,""cy"":1553}","{}"
SHUF00020.jpg,579869,"{}",3,2,"{""name"":""point"",""cx"":2002,""cy"":1669}","{}"
SHUF00021.jpg,628754,"{}",3,0,"{""name"":""point"",""cx"":1017,""cy"":1407}","{}"
SHUF00021.jpg,628754,"{}",3,1,"{""name"":""point"",""cx"":1065,""cy"":1829}","{}"
SHUF00021.jpg,628754,"{}",3,2,"{""name"":""point"",""cx"":2309,""cy"":1708}","{}"
SHUF00022.jpg,345636,"{}",3,0,"{""name"":""point"",""cx"":567,""cy"":853}","{}"
SHUF00022.jpg,345636,"{}",3,1,"{""name"":""point"",""cx"":590,""cy"":1238}","{}"
SHUF00022.jpg,345636,"{}",3,2,"{""name"":""point"",""cx"":1465,""cy"":1183}","{}"
SHUF00023.jpg,247993,"{}",3,0,"{""name"":""point"",""cx"":612,""cy"":931}","{}"
SHUF00023.jpg,247993,"{}",3,1,"{""name"":""point"",""cx"":690,""cy"":1209}","{}"
SHUF00023.jpg,247993,"{}",3,2,"{""name"":""point"",""cx"":1543,""cy"":1146}","{}"
SHUF00024.jpg,230405,"{}",3,0,"{""name"":""point"",""cx"":1383,""cy"":910}","{}"
SHUF00024.jpg,230405,"{}",3,1,"{""name"":""point"",""cx"":1475,""cy"":1177}","{}"
SHUF00024.jpg,230405,"{}",3,2,"{""name"":""point"",""cx"":712,""cy"":1133}","{}"
SHUF00025.jpg,661764,"{}",3,0,"{""name"":""point"",""cx"":947,""cy"":1350}","{}"
SHUF00025.jpg,661764,"{}",3,1,"{""name"":""point"",""cx"":957,""cy"":1849}","{}"
SHUF00025.jpg,661764,"{}",3,2,"{""name"":""point"",""cx"":2147,""cy"":1659}","{}"
SHUF00026.jpg,213186,"{}",3,0,"{""name"":""point"",""cx"":369,""cy"":877}","{}"
SHUF00026.jpg,213186,"{}",3,1,"{""name"":""point"",""cx"":634,""cy"":1185}","{}"
